,Page Views,Session Duration,Bounce Rate,Traffic Source,Time on Page,Previous Visits,Conversion Rate,Time Spent Per Page,Session Duration Per Visit,Traffic Source Code,Session Length to Page Views Ratio,Frequent Visitor,First-time User,High Converting User
1029,2,1.804999548893631,0.1650944177014403,Social,0.7426656513766793,0,0.5067471406596634,0.37133282568833964,1.804999548893631,,0.9024997744468155,False,True,False
1030,5,5.102701938468602,0.3042353489968824,Direct,2.9195322273948707,4,1.0,0.5839064454789742,1.0205403876937205,1.0,1.0205403876937205,True,False,True
1031,4,2.288911155869257,0.08517005200246,Referral,10.483249016169136,1,1.0,2.620812254042284,1.1444555779346286,2.0,0.5722277889673143,False,False,True
1032,3,1.2396474992295952,0.4680926896523028,Paid,1.314910238019572,2,0.791080888425599,0.4383034126731907,0.4132158330765317,,0.4132158330765317,False,False,False
1033,5,3.218402324477707,0.1592362837260543,Paid,0.9633956217072464,1,1.0,0.19267912434144926,1.6092011622388536,,0.6436804648955414,False,False,True
1034,3,3.794591341484223,0.0653993611367414,Organic,6.725761861587455,2,1.0,2.2419206205291515,1.2648637804947411,4.0,1.2648637804947411,False,False,True
1035,3,2.449668622905966,0.0732664066351309,Paid,6.588457263636519,2,1.0,2.196152421212173,0.816556207635322,,0.816556207635322,False,False,True
1036,4,0.174842339151749,0.3031306066055693,Referral,4.141750495746263,3,1.0,1.0354376239365657,0.04371058478793725,2.0,0.04371058478793725,False,False,True
1037,8,0.5585654216493248,0.2255934209656989,Direct,2.1944381920768423,1,1.0,0.2743047740096053,0.2792827108246624,1.0,0.0698206777061656,False,False,True
1038,5,1.007667647571517,0.1972669265974934,Paid,4.980315119926041,2,1.0,0.9960630239852082,0.3358892158571723,,0.2015335295143034,False,False,True
1039,4,0.9964722216984644,0.3973007259194012,Social,0.9578646333981452,0,1.0,0.2394661583495363,0.9964722216984644,,0.2491180554246161,False,True,True
1040,4,3.3572483630891874,0.3450731382865402,Social,3.685738842650168,1,1.0,0.921434710662542,1.6786241815445937,,0.8393120907722968,False,False,True
1041,4,0.0555572588837508,0.3245316787423343,Paid,0.5897157824746674,0,0.7056912949703028,0.14742894561866685,0.0555572588837508,,0.0138893147209377,False,True,False
1042,4,4.22785113296745,0.2464490582333947,Organic,3.5062918912319336,4,1.0,0.8765729728079834,0.8455702265934899,4.0,1.0569627832418624,True,False,True
1043,7,0.925052521430994,0.4474205357673033,Referral,6.881434054047324,2,1.0,0.9830620077210462,0.308350840476998,2.0,0.13215036020442772,False,False,True
1044,8,1.1132860292244446,0.1402389003238588,Paid,10.689361396051789,1,1.0,1.3361701745064736,0.5566430146122223,,0.13916075365305558,False,False,True
1045,7,2.2517558074535664,0.1823129803790099,Organic,2.2833955730612003,5,1.0,0.3261993675801715,0.3752926345755944,4.0,0.3216794010647952,True,False,True
1046,3,0.7297540991178249,0.6068149643939372,Organic,4.327456844547397,1,1.0,1.4424856148491323,0.3648770495589124,4.0,0.24325136637260827,False,False,True
1047,6,6.474709237640681,0.1757485586043958,Direct,1.99875712122725,3,1.0,0.3331261868712083,1.6186773094101703,1.0,1.0791182062734468,False,False,True
1048,6,0.26770299739031,0.6067441055476297,Organic,5.051853565517356,2,1.0,0.8419755942528927,0.08923433246343666,4.0,0.04461716623171833,False,False,True
1049,4,1.7630247698620878,0.0672906783100349,Referral,6.356847003247568,1,1.0,1.589211750811892,0.8815123849310439,2.0,0.44075619246552195,False,False,True
1050,6,5.6798275382905,0.2160593989244398,Social,4.999269262996467,1,1.0,0.8332115438327445,2.83991376914525,,0.9466379230484167,False,False,True
1051,9,2.870118852175768,0.5445018184148691,Referral,2.0709453544220926,3,1.0,0.23010503938023252,0.717529713043942,2.0,0.31890209468619646,False,False,True
1052,6,1.037330134457256,0.2107458765645879,Paid,1.4719408417148854,2,1.0,0.24532347361914755,0.345776711485752,,0.172888355742876,False,False,True
1053,4,1.6381162146813129,0.4283895344935662,Referral,1.682743855803458,0,1.0,0.4206859639508645,1.6381162146813129,2.0,0.4095290536703282,False,True,True
1054,6,3.6796204292452632,0.4045878010817402,Paid,3.501575004176066,1,1.0,0.5835958340293443,1.8398102146226316,,0.6132700715408772,False,False,True
1055,7,10.864867522175452,0.1432252017111178,Organic,0.8763341481513456,0,1.0,0.12519059259304938,10.864867522175452,4.0,1.5521239317393503,False,True,True
1056,4,6.708671157209275,0.0429608516106988,Direct,2.245409438073943,2,1.0,0.5613523595184857,2.2362237190697583,1.0,1.6771677893023187,False,False,True
1057,3,1.2576249827315729,0.2196850701656845,Paid,4.9166524425419125,2,1.0,1.6388841475139708,0.41920832757719095,,0.41920832757719095,False,False,True
1058,4,18.956373402507516,0.3642672659450486,Referral,4.051324810591934,2,1.0,1.0128312026479835,6.318791134169172,2.0,4.739093350626879,False,False,True
1059,5,0.010532457752953,0.2382337814747031,Paid,1.241465082383058,3,1.0,0.2482930164766116,0.00263311443823825,,0.0021064915505906003,False,False,True
1060,3,0.0840559121617255,0.2179265223522057,Organic,6.437025124606416,4,1.0,2.145675041535472,0.0168111824323451,4.0,0.028018637387241835,True,False,True
1061,5,5.2090965913875245,0.0399058995383663,Direct,2.9079529918816545,2,1.0,0.5815905983763309,1.736365530462508,1.0,1.0418193182775048,False,False,True
1062,3,0.6674164059171215,0.3035796154433492,Social,7.60231079157827,2,1.0,2.5341035971927566,0.22247213530570717,,0.22247213530570717,False,False,True
1063,5,0.1880823282013257,0.3092658266608776,Organic,2.0179867557922098,3,1.0,0.403597351158442,0.047020582050331425,4.0,0.03761646564026514,False,False,True
1064,5,0.8120740010475762,0.7176512708580046,Direct,2.110078023595672,3,1.0,0.42201560471913446,0.20301850026189405,1.0,0.16241480020951524,False,False,True
1065,5,1.6659011465218132,0.4396371262573429,Referral,6.297714088335935,1,1.0,1.259542817667187,0.8329505732609066,2.0,0.33318022930436264,False,False,True
1066,6,3.934298460883349,0.2295460982021901,Paid,0.9724280171264016,0,1.0,0.1620713361877336,3.934298460883349,,0.6557164101472248,False,True,True
1067,6,2.9371766754884385,0.0889091895736608,Referral,4.991037439520588,2,1.0,0.8318395732534314,0.9790588918294795,2.0,0.48952944591473974,False,False,True
1068,6,0.8139352709639518,0.2313339352113561,Organic,0.584795041312509,3,1.0,0.0974658402187515,0.20348381774098795,4.0,0.13565587849399197,False,False,True
1069,5,2.099128686489322,0.342005755527716,Paid,1.8338637391838415,1,1.0,0.3667727478367683,1.049564343244661,,0.41982573729786443,False,False,True
1070,7,7.819763087115886,0.2533879069050832,Organic,2.3268445141423,2,1.0,0.3324063591631857,2.6065876957052954,4.0,1.1171090124451266,False,False,True
1071,3,5.062324477612394,0.3860187087147118,Paid,4.807228533875391,5,1.0,1.602409511291797,0.8437207462687324,,1.6874414925374648,True,False,True
1072,5,1.1710931324111644,0.3959378654818778,Paid,0.2271762181146282,5,0.9022687989511856,0.04543524362292564,0.19518218873519408,,0.23421862648223288,True,False,True
1073,7,12.096571373417795,0.3556515315128609,Social,5.320568408613318,3,1.0,0.760081201230474,3.024142843354449,,1.7280816247739708,False,False,True
1074,2,3.699385188085178,0.2000056569628308,Referral,2.183559939559228,4,1.0,1.091779969779614,0.7398770376170356,2.0,1.849692594042589,True,False,True
1075,8,0.193453505923599,0.3638507279091349,Organic,8.151208131577496,3,1.0,1.018901016447187,0.04836337648089975,4.0,0.024181688240449875,False,False,True
1076,4,0.1073812013426218,0.457315908772004,Social,1.911817525080417,4,1.0,0.47795438127010426,0.02147624026852436,,0.02684530033565545,True,False,True
1077,2,0.5532398452142506,0.2708669114878799,Paid,1.891102757740841,4,1.0,0.9455513788704205,0.11064796904285013,,0.2766199226071253,True,False,True
1078,5,3.9042703684723534,0.0457263251841346,Referral,0.8313538157920174,7,1.0,0.16627076315840347,0.4880337960590442,2.0,0.7808540736944707,True,False,True
1079,5,0.6090630941057577,0.079738207605602,Organic,3.59243448615355,1,1.0,0.71848689723071,0.3045315470528788,4.0,0.12181261882115153,False,False,True
1080,4,2.149166170018913,0.4054584045873077,Social,9.977815435933367,2,1.0,2.494453858983342,0.7163887233396377,,0.5372915425047282,False,False,True
1081,6,0.2936989854592204,0.210092529827748,Direct,2.6787017991788407,3,1.0,0.4464502998631401,0.0734247463648051,1.0,0.04894983090987007,False,False,True
1082,8,7.61060227107874,0.6732497275434242,Social,3.676773623435404,0,1.0,0.4595967029294255,7.61060227107874,,0.9513252838848425,False,True,True
1083,4,1.2646033547143227,0.0840133147473704,Direct,0.6245901049899256,3,0.6865045767125265,0.1561475262474814,0.3161508386785807,1.0,0.3161508386785807,False,False,False
1084,3,7.162209391502939,0.2748224778379414,Organic,5.25174609512246,2,1.0,1.7505820317074867,2.3874031305009797,4.0,2.3874031305009797,False,False,True
1085,6,8.694490769755951,0.0407077590265927,Social,2.4686130541783182,2,1.0,0.4114355090297197,2.8981635899186506,,1.4490817949593253,False,False,True
1086,4,0.0184425136751244,0.122493242907136,Paid,2.169641589663144,1,0.6357664989939598,0.542410397415786,0.0092212568375622,,0.0046106284187811,False,False,False
1087,2,1.8716200939376255,0.3910217757925533,Organic,1.5593810493571958,0,1.0,0.7796905246785979,1.8716200939376255,4.0,0.9358100469688128,False,True,True
1088,3,0.0748953204393462,0.4860433604584488,Referral,1.876248348494417,2,0.8214747837186611,0.6254161161648056,0.0249651068131154,2.0,0.0249651068131154,False,False,False
1089,1,7.180575793621854,0.1434882246068947,Referral,4.95867450843442,2,1.0,4.95867450843442,2.3935252645406178,2.0,7.180575793621854,False,False,True
1090,9,2.191971153262044,0.4205019160659644,Organic,5.958808885206228,2,1.0,0.6620898761340253,0.730657051087348,4.0,0.24355235036244935,False,False,True
1091,5,0.2337030494668487,0.4472907566114953,Organic,0.5080472590105366,2,0.8295907304189468,0.10160945180210731,0.07790101648894956,4.0,0.04674060989336974,False,False,False
1092,3,0.3505343857582071,0.1232859222178633,Organic,1.0826721140348392,2,0.8792416644563193,0.3608907046782797,0.11684479525273571,4.0,0.11684479525273571,False,False,False
1093,4,1.4511347842611515,0.2645538725114915,Organic,3.414649987381721,4,1.0,0.8536624968454303,0.2902269568522303,4.0,0.3627836960652879,True,False,True
1094,3,8.451964706190722,0.6403089465084102,Organic,1.106803014452858,2,1.0,0.36893433815095267,2.817321568730241,4.0,2.817321568730241,False,False,True
1095,4,3.541834955821728,0.21473731413204,Organic,1.3624445597008463,3,1.0,0.3406111399252116,0.885458738955432,4.0,0.885458738955432,False,False,True
1096,6,6.066210418524205,0.1897443288020604,Organic,1.6352087249378966,2,1.0,0.27253478748964943,2.0220701395080685,4.0,1.0110350697540342,False,False,True
1097,4,1.369280539273101,0.3047466995125148,Direct,4.297486205503022,3,1.0,1.0743715513757555,0.3423201348182752,1.0,0.3423201348182752,False,False,True
1098,2,0.1325256419394841,0.0832178984762634,Social,7.666113086233403,1,1.0,3.8330565431167014,0.06626282096974205,,0.06626282096974205,False,False,True
1099,6,10.985852385657166,0.1314672613425625,Organic,2.7706624196436342,5,1.0,0.4617770699406057,1.8309753976095278,4.0,1.8309753976095278,True,False,True
1100,3,0.051966470052648,0.4298300925525387,Direct,3.510940806096003,2,1.0,1.170313602032001,0.017322156684215998,1.0,0.017322156684215998,False,False,True
1101,6,8.849504758933142,0.469400322544622,Referral,4.926439721972666,1,1.0,0.8210732869954444,4.424752379466571,2.0,1.4749174598221904,False,False,True
1102,2,1.379814998643565,0.5250144176201945,Paid,1.6580318876819835,5,1.0,0.8290159438409918,0.22996916644059417,,0.6899074993217825,True,False,True
1103,8,0.0304249746815496,0.2386968629652156,Paid,4.599644029833717,3,1.0,0.5749555037292147,0.0076062436703874,,0.0038031218351937,False,False,True
1104,3,3.5054041886748792,0.2329023102369724,Paid,10.701246877033787,2,1.0,3.5670822923445957,1.1684680628916264,,1.1684680628916264,False,False,True
1105,6,11.81822947723746,0.3617205572550268,Organic,1.394191278306372,2,1.0,0.23236521305106198,3.93940982574582,4.0,1.96970491287291,False,False,True
1106,4,10.111340253657554,0.3092466560972909,Organic,4.384028095090415,2,1.0,1.0960070237726038,3.3704467512191845,4.0,2.5278350634143885,False,False,True
1107,5,0.5264084978789101,0.4329390616222542,Paid,3.529928500381019,2,1.0,0.7059857000762038,0.17546949929297004,,0.10528169957578201,False,False,True
1108,6,0.599921437267227,0.2986858516961289,Paid,1.3322058798742389,3,1.0,0.22203431331237314,0.14998035931680676,,0.0999869062112045,False,False,True
1109,1,2.500946700384018,0.2973542138727255,Social,6.189268016134992,1,1.0,6.189268016134992,1.250473350192009,,2.500946700384018,False,False,True
1110,5,3.042577619175269,0.1286062957892837,Organic,2.0002941390032265,1,1.0,0.4000588278006453,1.5212888095876345,4.0,0.6085155238350538,False,False,True
1111,7,4.034512070214015,0.0889846183936262,Referral,1.1898351192513972,2,1.0,0.16997644560734246,1.3448373567380052,2.0,0.5763588671734308,False,False,True
1112,6,0.599198061652949,0.3487899676378257,Paid,2.1228937320552683,2,1.0,0.3538156220092114,0.19973268721764967,,0.09986634360882483,False,False,True
1113,6,9.583068225392362,0.2189591245135727,Direct,4.680731113726572,0,1.0,0.780121852287762,9.583068225392362,1.0,1.5971780375653937,False,True,True
1114,7,3.0544658988657574,0.0950856229877337,Organic,2.090078409432233,3,1.0,0.29858262991889045,0.7636164747164393,4.0,0.43635227126653675,False,False,True
1115,4,5.632872191711841,0.3699395473272994,Direct,0.3036339778352806,0,1.0,0.07590849445882016,5.632872191711841,1.0,1.4082180479279602,False,True,True
1116,3,2.330014977053331,0.5944725200577614,Social,10.392568134433894,0,1.0,3.4641893781446313,2.330014977053331,,0.776671659017777,False,True,True
1117,8,1.6047241115953723,0.158088963896626,Referral,6.630967650916865,2,1.0,0.8288709563646082,0.5349080371984575,2.0,0.20059051394942154,False,False,True
1118,4,11.340735939506006,0.2494306054808704,Referral,3.827702721567264,3,1.0,0.956925680391816,2.8351839848765015,2.0,2.8351839848765015,False,False,True
1119,5,2.617692748299745,0.17267918517115,Organic,2.3095305538347173,0,1.0,0.46190611076694343,2.617692748299745,4.0,0.5235385496599491,False,True,True
1120,5,6.0493682908054245,0.2053852406541535,Direct,2.4707154583873843,1,1.0,0.49414309167747683,3.0246841454027122,1.0,1.209873658161085,False,False,True
1121,3,9.191544926555451,0.2361805768081243,Organic,1.4194647546189094,3,1.0,0.4731549182063031,2.297886231638863,4.0,3.063848308851817,False,False,True
1122,9,3.375065557282668,0.1802800991837155,Paid,3.5114263916829342,1,1.0,0.3901584879647705,1.687532778641334,,0.3750072841425187,False,False,True
1123,8,2.3884559427432817,0.3377471012906647,Organic,13.10170749883212,3,1.0,1.637713437354015,0.5971139856858204,4.0,0.2985569928429102,False,False,True
1124,6,0.0105510852324056,0.0551577931270375,Paid,2.999242420573353,1,1.0,0.4998737367622255,0.0052755426162028,,0.0017585142054009333,False,False,True
1125,3,0.12252736149803,0.3281001655872004,Referral,5.499781594807124,1,1.0,1.8332605316023747,0.061263680749015,2.0,0.040842453832676665,False,False,True
1126,5,0.6726244135479404,0.1801822452483783,Direct,1.7943370501239757,2,1.0,0.35886741002479516,0.22420813784931348,1.0,0.1345248827095881,False,False,True
1127,5,0.6174158147360868,0.1351158260053037,Paid,3.791222908333405,3,1.0,0.758244581666681,0.1543539536840217,,0.12348316294721735,False,False,True
1128,5,0.8821420445120357,0.1839996435318296,Direct,2.009500279895774,0,0.9185157763855974,0.40190005597915485,0.8821420445120357,1.0,0.17642840890240713,False,True,True
1129,3,1.0912481740837556,0.5496981131528724,Paid,3.3734690324548766,1,1.0,1.1244896774849589,0.5456240870418778,,0.3637493913612519,False,False,True
1130,7,1.33916832461364,0.3320137272273324,Organic,7.946062332655538,3,1.0,1.135151761807934,0.33479208115341,4.0,0.19130976065909144,False,False,True
1131,3,1.6369639717886528,0.4196094659538577,Organic,4.165342443792573,1,1.0,1.3884474812641912,0.8184819858943264,4.0,0.5456546572628843,False,False,True
1132,0,0.3123050531421921,0.124595629658025,Referral,7.741444370212606,5,1.0,inf,0.05205084219036535,2.0,inf,True,False,True
1133,6,0.1298561157860261,0.1357966348545507,Organic,7.932359789422225,1,1.0,1.3220599649037041,0.06492805789301305,4.0,0.021642685964337684,False,False,True
1134,6,3.36206253154693,0.452676351804457,Paid,2.590288205044874,1,1.0,0.43171470084081237,1.681031265773465,,0.5603437552578217,False,False,True
1135,4,2.3122549509387733,0.3535946864915339,Organic,9.217724024919452,5,1.0,2.304431006229863,0.38537582515646224,4.0,0.5780637377346933,True,False,True
1136,5,1.7617391246438323,0.175431209822812,Paid,4.379389438283997,2,1.0,0.8758778876567994,0.5872463748812774,,0.3523478249287665,False,False,True
1137,9,3.0189740809274035,0.0535638721381472,Referral,4.150223524344443,1,1.0,0.46113594714938255,1.5094870404637017,2.0,0.3354415645474893,False,False,True
1138,5,5.275195876467303,0.2997235156339027,Paid,1.9775565629212544,2,1.0,0.3955113125842509,1.758398625489101,,1.0550391752934607,False,False,True
1139,4,1.6742386784765313,0.250898312790746,Organic,6.827932457727791,1,1.0,1.7069831144319478,0.8371193392382656,4.0,0.4185596696191328,False,False,True
1140,3,3.074297152821572,0.2057473431376883,Organic,4.61783193214629,1,1.0,1.5392773107154298,1.537148576410786,4.0,1.0247657176071907,False,False,True
1141,6,9.209572123835027,0.2134456238026916,Organic,1.881230253928268,3,1.0,0.3135383756547113,2.302393030958757,4.0,1.5349286873058379,False,False,True
1142,2,5.490711937660814,0.5228121747090315,Organic,4.962936050776239,3,1.0,2.4814680253881196,1.3726779844152035,4.0,2.745355968830407,False,False,True
1143,6,1.6653818840660135,0.326730381950322,Paid,1.184025978696498,3,1.0,0.197337663116083,0.4163454710165034,,0.2775636473443356,False,False,True
1144,6,3.1045205024818285,0.1828669687649179,Referral,1.126836187614987,1,1.0,0.1878060312691645,1.5522602512409143,2.0,0.5174200837469715,False,False,True
1145,6,0.5846557706574569,0.2054051961440876,Organic,3.276582854840082,2,1.0,0.5460971424733471,0.19488525688581895,4.0,0.09744262844290948,False,False,True
1146,5,2.466504122123812,0.637414975557281,Paid,2.4202501843054898,3,1.0,0.48405003686109793,0.616626030530953,,0.4933008244247624,False,False,True
1147,3,11.942237387420583,0.4365236964828574,Paid,2.565022659563426,2,1.0,0.8550075531878086,3.980745795806861,,3.980745795806861,False,False,True
1148,4,2.191395434130119,0.304550667591694,Organic,7.67990323253602,0,1.0,1.919975808134005,2.191395434130119,4.0,0.5478488585325297,False,True,True
1149,4,7.878234341689158,0.3419959151578064,Paid,3.753003660803476,1,1.0,0.938250915200869,3.939117170844579,,1.9695585854222895,False,False,True
1150,5,1.5693774887834502,0.5464516489371513,Organic,2.41519210600602,1,0.8071798772471297,0.48303842120120405,0.7846887443917251,4.0,0.31387549775669005,False,False,False
1151,4,20.29051596751485,0.5998265113630471,Paid,1.2560125258109154,1,1.0,0.31400313145272885,10.145257983757425,,5.072628991878712,False,False,True
1152,4,2.5969356927747747,0.4395666581661496,Social,4.364215257126293,3,1.0,1.0910538142815733,0.6492339231936937,,0.6492339231936937,False,False,True
1153,5,0.1295649832261728,0.235495825966382,Organic,5.084662935600857,1,1.0,1.0169325871201713,0.0647824916130864,4.0,0.02591299664523456,False,False,True
1154,5,2.6511424487611697,0.2603724733628907,Referral,5.333400328035724,0,1.0,1.066680065607145,2.6511424487611697,2.0,0.5302284897522339,False,True,True
1155,5,0.9629832374316678,0.6490498152126072,Paid,2.723776333086632,3,1.0,0.5447552666173264,0.24074580935791695,,0.19259664748633357,False,False,True
1156,7,0.0990616466258721,0.4085191715078449,Organic,0.6749569461579713,2,1.0,0.09642242087971019,0.0330205488752907,4.0,0.014151663803696013,False,False,True
1157,3,5.158650845774077,0.0921416031075753,Referral,7.881332997406414,3,1.0,2.6271109991354713,1.2896627114435193,2.0,1.7195502819246924,False,False,True
1158,2,0.96777158015791,0.4593113230301331,Paid,1.1982549209270168,2,0.7983515279836428,0.5991274604635084,0.3225905267193033,,0.483885790078955,False,False,False
1159,4,4.776983692172547,0.2516890634125989,Paid,2.7548113764857844,2,1.0,0.6887028441214461,1.592327897390849,,1.1942459230431368,False,False,True
1160,4,1.0199490249380212,0.4009433676724242,Referral,5.406629207739436,2,1.0,1.351657301934859,0.33998300831267375,2.0,0.2549872562345053,False,False,True
1161,6,0.6482295720674528,0.1145216880256525,Social,4.687511270810281,5,1.0,0.7812518784683801,0.10803826201124213,,0.10803826201124213,True,False,True
1162,3,10.941551660638412,0.3227714538826968,Direct,1.7050178758726442,0,1.0,0.5683392919575481,10.941551660638412,1.0,3.647183886879471,False,True,True
1163,5,1.3465837124694973,0.2662777128391451,Referral,11.770410373742282,2,1.0,2.3540820747484563,0.4488612374898324,2.0,0.2693167424938995,False,False,True
1164,5,2.7592115781335544,0.3196425422903685,Social,2.701509939450489,2,1.0,0.5403019878900979,0.9197371927111848,,0.5518423156267109,False,False,True
1165,5,2.8246832599874936,0.1746929548614235,Organic,3.851562971515453,2,1.0,0.7703125943030906,0.9415610866624978,4.0,0.5649366519974988,False,False,True
1166,5,2.4661716819766144,0.239871775942142,Paid,4.027801338903854,2,1.0,0.8055602677807707,0.8220572273255381,,0.4932343363953229,False,False,True
1167,3,7.384592776879437,0.2476973584143268,Organic,4.7549377688515895,0,1.0,1.5849792562838632,7.384592776879437,4.0,2.461530925626479,False,True,True
1168,10,3.366635380115331,0.3153574378836405,Organic,4.844595688620649,3,1.0,0.4844595688620649,0.8416588450288327,4.0,0.3366635380115331,False,False,True
1169,5,1.551200197620049,0.3961615730975109,Paid,2.2504752838510163,1,0.9639583940439638,0.45009505677020323,0.7756000988100245,,0.3102400395240098,False,False,True
1170,4,5.949785427940178,0.2781340490394902,Referral,0.1024967468490154,0,1.0,0.02562418671225385,5.949785427940178,2.0,1.4874463569850445,False,True,True
1171,4,0.5992439939271695,0.5081174420644158,Paid,4.24509885973159,3,1.0,1.0612747149328976,0.14981099848179238,,0.14981099848179238,False,False,True
1172,7,2.357345428762475,0.4061619691693701,Referral,1.00831585586234,1,1.0,0.14404512226604857,1.1786727143812374,2.0,0.33676363268035353,False,False,True
1173,3,9.020402227663716,0.2238464662626145,Paid,3.474143418527762,1,1.0,1.1580478061759207,4.510201113831858,,3.006800742554572,False,False,True
1174,6,2.945670485773179,0.2478971086728327,Paid,5.012865629276329,4,1.0,0.8354776048793883,0.5891340971546357,,0.49094508096219647,True,False,True
1175,2,5.094290217670685,0.1475449790109861,Organic,3.808265525754052,1,1.0,1.904132762877026,2.5471451088353425,4.0,2.5471451088353425,False,False,True
1176,4,3.1801431894289616,0.2170554774745974,Organic,2.404854038515773,4,1.0,0.6012135096289433,0.6360286378857923,4.0,0.7950357973572404,True,False,True
1177,4,5.485971214112843,0.2245503973993592,Organic,2.870268266957929,2,1.0,0.7175670667394822,1.8286570713709478,4.0,1.3714928035282108,False,False,True
1178,4,8.67346170271399,0.4531543781855908,Referral,10.87521452849437,2,1.0,2.7188036321235924,2.8911539009046634,2.0,2.1683654256784974,False,False,True
1179,8,0.9561634266816345,0.1429454426656257,Organic,3.3205655366677083,1,1.0,0.41507069208346353,0.4780817133408172,4.0,0.1195204283352043,False,False,True
1180,5,0.5577639771078121,0.2768501626172008,Organic,1.0123783065646883,2,1.0,0.20247566131293765,0.18592132570260403,4.0,0.11155279542156242,False,False,True
1181,8,1.984891763847318,0.2326909713470265,Referral,1.4193554881997312,0,1.0,0.1774194360249664,1.984891763847318,2.0,0.24811147048091475,False,True,True
1182,5,3.630600732162897,0.3218401099911595,Paid,6.435719679719504,1,1.0,1.287143935943901,1.8153003660814484,,0.7261201464325794,False,False,True
1183,7,0.7731710334056614,0.323819472218547,Paid,0.850059168760617,7,1.0,0.12143702410865957,0.09664637917570768,,0.11045300477223734,True,False,True
1184,8,0.0123296533410498,0.2537494223050182,Organic,1.9567633132697824,4,1.0,0.2445954141587228,0.0024659306682099603,4.0,0.001541206667631225,True,False,True
1185,3,1.2599175214031608,0.1861071842061517,Paid,4.600349270829492,2,1.0,1.533449756943164,0.41997250713438694,,0.41997250713438694,False,False,True
1186,4,10.407722317967677,0.6371709939400263,Social,3.230278393586456,0,1.0,0.807569598396614,10.407722317967677,,2.601930579491919,False,True,True
1187,6,3.5620104645813653,0.2608690962846379,Social,3.2525206830203324,4,1.0,0.5420867805033888,0.7124020929162731,,0.5936684107635609,True,False,True
1188,4,1.5391114218091104,0.657824952020811,Referral,7.505771372074421,2,1.0,1.8764428430186053,0.5130371406030368,2.0,0.3847778554522776,False,False,True
1189,4,0.6417193995793353,0.3394171477614001,Organic,0.442690358641878,2,0.7280974498036679,0.1106725896604695,0.2139064665264451,4.0,0.16042984989483383,False,False,False
1190,6,1.3205874226021508,0.2014968299495101,Referral,4.71029677968767,1,1.0,0.7850494632812782,0.6602937113010754,2.0,0.22009790376702512,False,False,True
1191,2,0.5584084291420776,0.2157978363746436,Organic,9.481496265217338,3,1.0,4.740748132608669,0.1396021072855194,4.0,0.2792042145710388,False,False,True
1192,4,0.3371749330126727,0.105208316842516,Organic,2.6292276378688078,3,1.0,0.6573069094672019,0.08429373325316818,4.0,0.08429373325316818,False,False,True
1193,2,7.117168285004063,0.3671610740184466,Organic,2.486024479708419,1,1.0,1.2430122398542096,3.5585841425020317,4.0,3.5585841425020317,False,False,True
1194,8,18.160451852270345,0.0467681827736806,Social,4.172996058069248,2,1.0,0.521624507258656,6.053483950756782,,2.270056481533793,False,False,True
1195,7,0.5377906942089077,0.329165577285202,Referral,3.188451160407148,1,1.0,0.45549302291530686,0.26889534710445384,2.0,0.07682724202984395,False,False,True
1196,2,0.1681957511196291,0.1464566122938103,Referral,5.286395629836016,0,1.0,2.643197814918008,0.1681957511196291,2.0,0.08409787555981454,False,True,True
1197,5,1.200228943475778,0.2984945195173078,Referral,2.885891878746404,4,1.0,0.5771783757492808,0.2400457886951556,2.0,0.2400457886951556,True,False,True
1198,6,1.857790279151472,0.2979023107648042,Organic,3.578461975041217,1,1.0,0.5964103291735362,0.928895139575736,4.0,0.309631713191912,False,False,True
1199,7,0.6875650294695379,0.1552929640781339,Paid,0.9069009921692188,4,1.0,0.1295572845956027,0.13751300589390758,,0.09822357563850541,True,False,True
1200,7,1.0761378205442549,0.1984549297684396,Referral,3.499397754210192,3,1.0,0.4999139648871703,0.2690344551360637,2.0,0.15373397436346498,False,False,True
1201,7,0.6726976910626894,0.4823176149293288,Referral,3.0685801185004933,1,0.6732597014944935,0.4383685883572133,0.3363488455313447,2.0,0.09609967015181277,False,False,False
1202,6,4.465121707627729,0.5043481115427707,Social,9.330936060862587,3,1.0,1.5551560101437645,1.1162804269069322,,0.7441869512712881,False,False,True
1203,5,3.740410687343573,0.2796260039222932,Organic,5.779129043000279,1,1.0,1.155825808600056,1.8702053436717865,4.0,0.7480821374687145,False,False,True
1204,5,3.023175302069043,0.3883170709045722,Social,4.013596729358284,0,1.0,0.8027193458716567,3.023175302069043,,0.6046350604138085,False,True,True
1205,8,1.4692374033679294,0.5820596108095488,Paid,4.59722819471983,2,1.0,0.5746535243399787,0.48974580112264315,,0.18365467542099118,False,False,True
1206,7,7.192037334764249,0.2699882029916871,Referral,3.2527130177288006,0,1.0,0.4646732882469715,7.192037334764249,2.0,1.0274339049663213,False,True,True
1207,4,10.473288301572392,0.1146796900847866,Paid,3.100182589977013,3,1.0,0.7750456474942532,2.618322075393098,,2.618322075393098,False,False,True
1208,5,0.5721717997468876,0.5129802201867831,Direct,5.281506723271513,2,1.0,1.0563013446543026,0.19072393324896253,1.0,0.11443435994937752,False,False,True
1209,8,0.7569935947805884,0.1223749540370991,Organic,1.872851029204593,2,1.0,0.23410637865057413,0.2523311982601961,4.0,0.09462419934757355,False,False,True
1210,5,2.237309514480409,0.13193792822058,Referral,2.1384498644515704,2,1.0,0.4276899728903141,0.7457698381601364,2.0,0.44746190289608184,False,False,True
